"Name","Address","Phone","Category","Website","Rating","Reviews","Price Range","Hours","Description","Merchant Verified","Business Closed","Dine-In","Takeout","Delivery","Review 1 Text","Review 1 Score","Review 2 Text","Review 2 Score","Review 3 Text","Review 3 Score","Image URL","Listing CID","Lat","Long","Listing URL","Email","Facebook","Twitter","Instagram","LinkedIn"
"Mary Jane Patpong","048 ซอย พัฒน์พงศ์ 2 แขวงสุริยวงศ์ เขตบางรัก กรุงเทพมหานคร 10500","0657093420","ร้านขายกัญชาในกรุงเทพมหานคร","https://maryjanethailand.com/mary-jane-patpong/","4.9","217",""," วันจันทร์ 10:00–2:00, วันอังคาร 10:00–2:00, วันพุธ 10:00–2:00, วันพฤหัสบดี 10:00–2:00, วันศุกร์ 10:00–2:00, วันเสาร์ 10:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–2:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Capitalising on Mary Jane’s success at Nana and Ekkamai, Mary Jane has opened a third location in the heart of Patpong on the corner of Surawong and Patpong Soi 2.Mary Jane Patpong was built in the image of its popular Nana flagship store. The...แสดงเพิ่ม","Yes","No","No","No","No","ร้านสวยสะอาด พี่พนักงานบริการดีเท็คเเคร์ดีมากครับ ไว้จะมาอุดหนุนบ่อยๆครับ","ได้รับ 5.0 จาก 5 ดาว,","ร้านนี้สวย บริการดี ของดีมากครับ 😊😊😊","ได้รับ 5.0 จาก 5 ดาว,","สินค้ามีให้เบือกหลากหลาย","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","6726682544203841235","","","http://maps.google.com/maps/place?cid=6726682544203841235","","","","",""
"Greenhead Clinic - China Town","358 ถ. เยาวราช แขวงจักรวรรดิ์ เขตสัมพันธวงศ์ กรุงเทพมหานคร 10100","0982890024","ร้านขายกัญชาในกรุงเทพมหานคร","http://www.greenheadclinic.com/","5.0","255",""," วันจันทร์ 13:00–1:00, วันอังคาร 13:00–1:00, วันพุธ 13:00–1:00, วันพฤหัสบดี 13:00–1:00, วันศุกร์ 13:00–1:00, วันเสาร์ 13:00–1:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 13:00–1:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Discover Greenhead Chinatown, a key outpost of our thriving, nearly 30-location cannabis chain across Thailand. Nestled in the vibrant district of Chinatown, we welcome residents and global travelers to our acclaimed medical cannabis clinic. We...แสดงเพิ่ม","Yes","No","No","No","No","สินค้ามีให้เลือกเยอะ บรรยากาศภายในร้านดี บริการให้คำแนะนำดีค่ะ","ได้รับ 5.0 จาก 5 ดาว,","พนักงานหน้าร้านบริการดีมากค่ะ 10/10","ได้รับ 5.0 จาก 5 ดาว,","ของดีมากครับชอบสุดๆ Brunce banner","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipMj_lZuXtf2mvKkcwuCoYw_lA8MXXRw7gDRKoSb","2291566340119278054","13.741065899999999","100.5082455","http://maps.google.com/maps/place?cid=2291566340119278054","","","","",""
"Plant of Life Asia","28 ถ. สามเสน แขวงบ้านพานถม เขตพระนคร กรุงเทพมหานคร 10200","0822390978","ร้านขายกัญชาในกรุงเทพมหานคร","","5.0","159",""," วันจันทร์ 15:00–0:00, วันอังคาร 15:00–0:00, วันพุธ 15:00–0:00, วันพฤหัสบดี 15:00–0:00, วันศุกร์ 11:00–18:30, วันเสาร์ 19:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 15:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Discover the Plant of Life cannabis store on Samsen Road in Phra Nakhon. Our collection features rare cannabis genetics from Spain and Canada, with premium indoor cultivation ensuring freshness and showcasing high-quality trichomes. Visit us for an...แสดงเพิ่ม","Yes","No","No","No","No","บริการดีมากค้าบราคาถูก มาแวะกันเยอะๆนะครับ","ได้รับ 5.0 จาก 5 ดาว,","เริ่ดสุดๆพี่พนักงานงานแนะนำดีมากก","ได้รับ 5.0 จาก 5 ดาว,","ร้านนี้ดีมากของดีมากใจดีขายราคาจับต้องได้ดูดฟินสุดๆ.","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","14598149341373758084","13.7633318","100.49909389999999","http://maps.google.com/maps/place?cid=14598149341373758084","","","","",""
"The Joint (Thailand)","26, 26/24 Soi Ruamrudee, แขวงลุมพินี เขตปทุมวัน กรุงเทพมหานคร 10330","0801453000","ร้านขายกัญชาในกรุงเทพมหานคร","http://www.thejoint.co.th/","4.7","74",""," วันจันทร์ 10:00–4:00, วันอังคาร 10:00–4:00, วันพุธ 10:00–4:00, วันพฤหัสบดี 10:00–4:00, วันศุกร์ 10:00–4:00, วันเสาร์ 10:00–4:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–4:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Introducing The Joint (Thailand), your premier destination for premium cannabis products in Bangkok, Thailand. Established in October 2022 and conveniently located in Soi Ruamrudee, a haven for recreational users and medical patients seeking the...แสดงเพิ่ม","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipMaBEgCEGplhqm_2QDstTCWozxtM8MEn1YdBIuN","10021684643461150099","13.7386684","100.54903709999999","http://maps.google.com/maps/place?cid=10021684643461150099","","","","",""
"Pakalolo Tha Maharaj - Cafe - Dispensary - Bar","Unit E1-06), 1, Tha Maharaj, 11 ตรอก เสถียร แขวงพระบรมมหาราชวัง เขตพระนคร กรุงเทพมหานคร 10200","0649959029","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.pakalolo.cafe/","5.0","236",""," วันจันทร์ 10:30–19:30, วันอังคาร 10:30–19:30, วันพุธ 10:30–19:30, วันพฤหัสบดี 10:30–19:30, วันศุกร์ 10:30–19:30, วันเสาร์ 10:30–19:30, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:30–19:30<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Welcome to Pakalolo Tha Maharaj branch! We offer top-quality cannabis, marijuana, weed, hemp flowers, equipment, CBD oil, and edibles at the Maharaj Peir by Chao Phraya river. Our knowledgeable and friendly staff can help you find the perfect...แสดงเพิ่ม","Yes","No","No","No","No","พนักงานอัธยาศัยดี แนะนำสินค้าดีมากค่ะ แนะนำ 💕 ร้านอยู่ในโครงการท่ามหาราชค่ะ","ได้รับ 5.0 จาก 5 ดาว,","ร้านน่ารัก พี่ๆยินดีให้บริการ สินค้าหลากหลายแพ็คเกจน่ารักทุกรายการเลยครับ","ได้รับ 5.0 จาก 5 ดาว,","พี่พนักงานน่ารัก บริการดีมากๆค่า💞","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","996673740326460531","13.755061699999999","100.4887598","http://maps.google.com/maps/place?cid=996673740326460531","","","","",""
"Greencity420","120 46 ถ. พญาไท แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400","0842024288","ร้านขายกัญชาในกรุงเทพมหานคร","","4.8","18",""," วันจันทร์ 11:00–23:00, วันอังคาร 11:00–23:00, วันพุธ 11:00–23:00, วันพฤหัสบดี 11:00–23:00, วันศุกร์ 11:00–23:00, วันเสาร์ 11:00–23:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–23:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipO5Gr34DZJTVrAebG2eQk3pTrXRKDrgqGYYt_FF","15896923759436880818","13.7540967","100.5406196","http://maps.google.com/maps/place?cid=15896923759436880818","","","","",""
"iCAN","35/11 ถ. พญาไท แขวงถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400","0819282989","ร้านขายกัญชาในกรุงเทพมหานคร","https://lin.ee/0teO4MK","5.0","90",""," วันจันทร์ 13:00–0:00, วันอังคาร 13:00–0:00, วันพุธ 13:00–0:00, วันพฤหัสบดี 13:00–0:00, วันศุกร์ 13:00–0:00, วันเสาร์ 13:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 13:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","iCAN Cannabis Store we sell premium local grown cannabis from all parts of Thailand and accessories in friendly price. Most of cannabis we sell is soil cultivated cannabis which add complexity in terpene and taste more than other method. So you will...แสดงเพิ่ม","Yes","No","No","No","No","บรรยากาศสบายๆ และมีความเป็นส่วนตัวที่ดี","ได้รับ 5.0 จาก 5 ดาว,","ของดีมีคุณภาพ ของมห้เลือกเยอะ","ได้รับ 5.0 จาก 5 ดาว,","เจ้านายดีมาก เจ้านายน่าทึ่ง เป็นร้านที่พิเศษมาก","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","7128431205163516778","13.759552399999999","100.53559059999999","http://maps.google.com/maps/place?cid=7128431205163516778","","","","",""
"Peach Panties","265, 271 ถ. ข้าวสาร แขวงตลาดยอด เขตพระนคร กรุงเทพมหานคร 10200","","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.instagram.com/peachpanties.momo/","5.0","226",""," วันจันทร์ 14:00–2:00, วันอังคาร 14:00–2:00, วันพุธ 14:00–2:00, วันพฤหัสบดี 14:00–2:00, วันศุกร์ 14:00–2:00, วันเสาร์ 14:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 16:00–2:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","9/9 2023 Open!!カオサンロード唯一の日本人運営のディスペンサリー。ストナー女子が入りやすい大麻ショップ🌿もちろん男性,カップルもOK。初めての大麻経験は是非当ショップへ初心者様〜プロストナーまで是非遊びに来てくださいねタイ国内ハイグレード大麻をご用意しております、もちろん日本人の農家が作ったストレインも日本人スタッフが楽しいトリップをお手伝いします🫶日本語、英語、タイ語 OK💭2023/9/9 open!!The only...แสดงเพิ่ม","Yes","No","No","No","No","พนักงานบริการดี สุภาพมากค่ะ แบรนด์จากญี่ปุ่นเน้นสีชมพูร้านน่ารักมากค่ะ","ได้รับ 5.0 จาก 5 ดาว,","พนักงานต้อนรับ น่ารัก เป็นกันเองมากครับ","ได้รับ 5.0 จาก 5 ดาว,","เจ้าของร้านน่ารัก ขายเก่ง ร้านน่ารัก สีสดมากกกกกก","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipPvaCW8VKyB0Ri-pQ7KyDaqX5s1mUPeKNMfTRCE","2082306135098596804","","","http://maps.google.com/maps/place?cid=2082306135098596804","","","","",""
"Mary Jane Nana","106 ถ. สุขุมวิท แขวงคลองเตย เขตคลองเตย กรุงเทพมหานคร 10110","0614069420","ร้านขายกัญชาในกรุงเทพมหานคร","https://maryjanethailand.com/about/","5.0","769",""," วันจันทร์ 10:00–2:00, วันอังคาร 10:00–2:00, วันพุธ 10:00–2:00, วันพฤหัสบดี 10:00–2:00, วันศุกร์ 10:00–2:00, วันเสาร์ 10:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–2:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","ร้านสวยมีสไตร์มาก พนักงานพูดจาดีดอกคุณภาพดีมากก สดชื่นน 💚","ได้รับ 5.0 จาก 5 ดาว,","ร้านสวยพนักงานน่ารัก ต้องที่นี่เลยงานสวยๆทุกตัวรับรองได้สมชื่อ","ได้รับ 5.0 จาก 5 ดาว,","กลิ่นชัดหอม คุณภาพดี แนะนำต้องลองมาที่นี้ 😍","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","4880569076451688845","13.741876699999999","100.553136","http://maps.google.com/maps/place?cid=4880569076451688845","","","","",""
"Canna Venus Stone","Outer Connetion.co,.LTD 160 ซ. สุขุมวิท 16 แขวงคลองตันเหนือ เขตคลองเตย กรุงเทพมหานคร 10110","0971013043","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.google.com/gasearch?q=canna%20venus%20stone&source=sh/x/gs/m2/5","5.0","95",""," วันจันทร์ 11:00–0:00, วันอังคาร 11:00–0:00, วันพุธ 11:00–0:00, วันพฤหัสบดี 11:00–0:00, วันศุกร์ 11:00–0:00, วันเสาร์ 11:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","น้องพนักงาน น่ารัก บริการดีมากคะ ราคาก็ดี ได้ของแถมเยอะเลย มาอีกเเน่นอน","ได้รับ 5.0 จาก 5 ดาว,","ร้านใจดีมีส่วนลดสำหรับคนไทย ผ่านไปมาแวะนั่งได้ที่ร้านคับ ของดีมีคุณภาพสูงค่าา","ได้รับ 5.0 จาก 5 ดาว,","ร้านประจำของผมเลย ชาดีมากราคาดีมีโปรฯด้วย มากันเยอะนะค้าบบ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/AF1QipM05SaZNLB4nFs0YCuM-H1ZGeDSGuNvbd7R5GlK","13571888761388282961","13.730462699999999","100.5609883","http://maps.google.com/maps/place?cid=13571888761388282961","","","","",""
"ICONIC Cannabis","222 ถ. เจริญนคร แขวงคลองต้นไทร เขตคลองสาน กรุงเทพมหานคร 10600","0657597895","ร้านขายกัญชาในกรุงเทพมหานคร","","5.0","235",""," วันจันทร์ 14:00–22:00, วันอังคาร 14:00–22:00, วันพุธ 14:00–22:00, วันพฤหัสบดี 14:00–22:00, วันศุกร์ 12:00–22:00, วันเสาร์ 12:00–22:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 12:00–22:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","น่าเข้ามาลองครับร้านดูดีมีสไตล์ครับ","ได้รับ 5.0 จาก 5 ดาว,","/10 ราคาดอกไม้ ราคา อาจจะสูงไปนิดหนึ่ง บางสายพันธุ์ …. !!","ได้รับ 5.0 จาก 5 ดาว,","ดีเลย...ครับ สินค้าเกรดเดียว amsterdam เลยครับ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","7361950647813931712","13.725346","100.5089584","http://maps.google.com/maps/place?cid=7361950647813931712","","","","",""
"Plantopia - Weed City","QF5X+FC5 265 ถ. ข้าวสาร แขวงตลาดยอด เขตพระนคร กรุงเทพมหานคร 10200","","ร้านขายกัญชาในกรุงเทพมหานคร","","4.7","84",""," วันจันทร์ 10:00–0:00, วันอังคาร 10:00–0:00, วันพุธ 10:00–0:00, วันพฤหัสบดี 10:00–0:00, วันศุกร์ 10:00–0:00, วันเสาร์ 10:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipN2dA8AbLyKxjpV9Trb8WmSBBFn_44B6DnlDb5y","7117354745897970819","","","http://maps.google.com/maps/place?cid=7117354745897970819","","","","",""
"Sky High","1362 ถนน บรรทัดทอง แขวงวังใหม่ เขตปทุมวัน กรุงเทพมหานคร 10330","0991965645","ร้านขายกัญชาในกรุงเทพมหานคร","https://lin.ee/z9VzGqV","4.9","96",""," วันจันทร์ 15:00–0:00, วันอังคาร 15:00–0:00, วันพุธ 15:00–0:00, วันพฤหัสบดี 15:00–0:00, วันศุกร์ 15:00–0:00, วันเสาร์ 15:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 15:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","บรรยากาศดีมีเพลงฟังนั่งชิลๆ พนักงานเป็นกันเองพูดจาดี ร้านสะอาด","ได้รับ 5.0 จาก 5 ดาว,","ที่ร้านบริการดีมากครับ ดอกก็สวย ราคาเทียบกับคุณภาพของดอกน่าคบมากๆครับ!!","ได้รับ 5.0 จาก 5 ดาว,","ร้านน่ารักมากเลยคะ พี่ๆเป็นกันเองมั๊กๆ","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","5177919781647324367","13.7443654","100.52304129999999","http://maps.google.com/maps/place?cid=5177919781647324367","","","","",""
"Thai Cannabis Dispensary 4","Khaosan Rd Pranakorn Taladyod, กรุงเทพมหานคร 10200","0884567824","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.instagram.com/thaicannabis.dispensary?igsh=azcwcDFkOXJycXVl&utm_source=qr","5.0","4",""," วันจันทร์ 10:00–4:00, วันอังคาร 10:00–3:00, วันพุธ 10:00–4:00, วันพฤหัสบดี 10:00–4:00, วันศุกร์ 10:00–4:00, วันเสาร์ 10:00–4:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–4:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipNvy5cD1WclJrnk03PDkF5SCvSb4f-o2VBavUsG","16552312472767536463","13.7593275","100.4965691","http://maps.google.com/maps/place?cid=16552312472767536463","","","","",""
"DANQ","159 ถ. เยาวราช แขวงสัมพันธวงศ์ เขตสัมพันธวงศ์ กรุงเทพมหานคร 10100","0936635424","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.danq.life/menu","5.0","630",""," วันจันทร์ 9:30–0:00, วันอังคาร 9:30–0:00, วันพุธ 9:30–0:00, วันพฤหัสบดี 9:30–0:00, วันศุกร์ 9:30–2:00, วันเสาร์ 9:30–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 9:30–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Located in Yaowarat Soi 2Find the Rasta Lanterns and you will find us !Welcome to DANQ Cannabis Dispensary Chinatown where we take pride in presenting you with the most exceptional selection of cannabis available in the market. Our carefully...แสดงเพิ่ม","Yes","No","No","No","No","มาส่งสินค้าได้งานกลับนะครับ ของดีต้องลองครับ","ได้รับ 5.0 จาก 5 ดาว,","เจ้าของร้านแนะนำดีครับ เป็นกันเอง มีหลายสายพันธุ์ให้เลือก มีที่นั่งให้สูบ","ได้รับ 5.0 จาก 5 ดาว,","ของอย่างดี ราคาไม่แพง มีห้องให้นั่งด้วย เกมให้เล่นอีก แจ๋วเลยยยยย 🤩🤩🤩🤩","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","668324144199245201","13.740012499999999","100.51130580000002","http://maps.google.com/maps/place?cid=668324144199245201","","","","",""
"Cannabis World","ถ. จักรพงษ์ แขวงชนะสงคราม เขตพระนคร กรุงเทพมหานคร 10200","0982890024","","http://www.greenheadclinic.com/","","",""," วันจันทร์ 10:00–2:00, วันอังคาร 10:00–2:00, วันพุธ 10:00–2:00, วันพฤหัสบดี 10:00–2:00, วันศุกร์ 10:00–2:00, วันเสาร์ 10:00–2:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 10:00–2:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipMwn5uF9qonGavsF3lNVNYE0VZSXsg9Os_Pgo6L","5420771381479769052","13.7610953","100.4969819","http://maps.google.com/maps/place?cid=5420771381479769052","","","","",""
"กัญชาใกล้ฉัน","2G5C+5QM 307 ตำบล บางปรอก อำเภอเมืองปทุมธานี ปทุมธานี 12000","0957734126","ร้านดอกไม้ในตำบล บางปรอก","https://heylink.me/cannabiznearme420/","5.0","12",""," วันจันทร์ 11:00–0:00, วันอังคาร 11:00–0:00, วันพุธ 11:00–0:00, วันพฤหัสบดี 11:00–0:00, วันศุกร์ 11:00–0:00, วันเสาร์ 11:00–0:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–0:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","แวะมาได้นะคะ กัญชาราคาย่อมเยาว ถูกและดีมีที่นี้","ได้รับ 5.0 จาก 5 ดาว,","ของดีราคาถูก ร้านนี้ของแทร่","ได้รับ 5.0 จาก 5 ดาว,","","","https://lh5.googleusercontent.com/p/","1629492404250565827","14.007981599999999","100.52193899999999","http://maps.google.com/maps/place?cid=1629492404250565827","","","","",""
"LEAF5 - Khaosan Road.","ห้อง B10 B12 Plantopia | ร้าน LEAF5 x Budlight 265 ถ. ข้าวสาร Talad Yot เขตพระนคร กรุงเทพมหานคร 10200","0802689444","ร้านขายกัญชาในกรุงเทพมหานคร","https://leaf5.com/","5.0","5",""," วันจันทร์ 11:00–21:00, วันอังคาร ปิดทำการ, วันพุธ 11:00–21:00, วันพฤหัสบดี 11:00–21:00, วันศุกร์ 11:00–21:00, วันเสาร์ 11:00–21:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 11:00–21:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","Grab & Go. We Only Sell Local Grown weed, Looking to Taste the Top Quality Thai Local Weed, we got you covered with grower network who have won Thai Cannabis Cup. Tell and sell High Grade Local Weed at reasonable price..If you are grower, we supply...แสดงเพิ่ม","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipMSzg2TbUZ7_MKsJaLx2DNv0eRtB51TYMubGjYy","2082306135098596804","","","http://maps.google.com/maps/place?cid=2082306135098596804","","","","",""
"Kryptonite Khaosan weed & Craft Beer","ห้อง A2 เลขที่ 156 แขวงตลาดยอด เขตพระนคร กรุงเทพมหานคร 10200","0968831241","ร้านขายกัญชาในกรุงเทพมหานคร","https://lin.ee/fx5ALdE","5.0","5",""," วันจันทร์ 13:00–0:00, วันอังคาร 13:00–0:00, วันพุธ 13:00–0:00, วันพฤหัสบดี 13:00–0:00, วันศุกร์ 13:00–1:00, วันเสาร์ 13:00–1:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 13:00–1:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","ร้านชิวมากค่ะ บรรยากาศดี กันเองมากๆ","ได้รับ 5.0 จาก 5 ดาว,","บรรยากาศดีครับ ร้านเป็นกันเอง","ได้รับ 5.0 จาก 5 ดาว,","","","https://lh5.googleusercontent.com/p/","9681871171007695727","13.761158199999999","100.4972519","http://maps.google.com/maps/place?cid=9681871171007695727","","","","",""
"Siamroll.og(cannabisshop)","1100 ซ. วานิช 2 แขวงตลาดน้อย เขตสัมพันธวงศ์ กรุงเทพมหานคร 10100","0834384666","ร้านขายกัญชาในกรุงเทพมหานคร","https://www.facebook.com/profile.php?id=100068398215198&mibextid=LQQJ4d","5.0","11",""," วันจันทร์ 14:30–21:00, วันอังคาร 14:30–21:00, วันพุธ 14:30–21:00, วันพฤหัสบดี 14:30–21:00, วันศุกร์ 15:00–21:30, วันเสาร์ 15:00–22:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 14:30–22:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","","Yes","No","No","No","No","","","","","","","https://lh5.googleusercontent.com/p/AF1QipN4wY4cOux5XRy0wFjhiQE7KXH-bpFLcJ0sHq5N","1817661532886220391","","","http://maps.google.com/maps/place?cid=1817661532886220391","","","","",""
"Your HighNess Cannabis Dispensary","422 Latya Road, เขตคลองสาน กรุงเทพมหานคร 10600","0973296195","ร้านขายกัญชาในกรุงเทพมหานคร","http://www.instagram.com/yourhighnessbangkok","4.9","254",""," วันจันทร์ 13:00–21:00, วันอังคาร 13:00–21:00, วันพุธ 13:00–21:00, วันพฤหัสบดี 13:00–21:00, วันศุกร์ 13:00–21:00, วันเสาร์ 13:00–21:00, วันอาทิตย์<div>(วันคล้ายวันสวรรคตพระบาทสมเด็จพระบรมชนกาธิเบศร มหาภูมิพลอดุลยเดชมหาราช บรมนาถบพิตร)</div> 14:00–21:00<div><span>เวลาทำการอาจแตกต่างกันไป</span></div>,","We are the original first 10 dispensaries to open in thailand (Etb. 28/6/2022) and the first one on this side of town. We are located 5 mins from #ICONSIAM and various other hotels and monuments around us. We are a Medical cannabis store, dispensary,...แสดงเพิ่ม","Yes","No","No","No","No","เจ้าของร้านเป็นกันเองมากค่ะ ราคาดี","ได้รับ 5.0 จาก 5 ดาว,","ห้าดาว คุณภาพดีราคาน่ารักครับบบบบ","ได้รับ 5.0 จาก 5 ดาว,","ร้านเด็ด พนักงานน่ารัก","ได้รับ 5.0 จาก 5 ดาว,","https://lh5.googleusercontent.com/p/","16345335371220600110","13.7280929","100.50115530000001","http://maps.google.com/maps/place?cid=16345335371220600110","","","","",""
